Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
Q17_OTHER_CONGEN_MALFO_PERIP_VASCULAR_SYSTEM_FinnGen_FinnGenR5_1	222	0.665818431901908	PC27 (2e-01)	0.0402246783837652
Q17_OTHER_CONGEN_MALFO_SKIN_FinnGen_FinnGenR5_1	222	0.547702094905365	PC30 (8e-02)	0.0402246783837652
Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX_FinnGen_FinnGenR5_1	222	0.111684698297302	PC36 (7e-02)	0.0402246783837652
Q17_OTHER_OSTEOCHONDROD_FinnGen_FinnGenR5_1	222	0.0804660860910852	PC31 (2e-01)	0.0402246783837652
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS_FinnGen_FinnGenR5_1	222	0.0618138649839961	PC36 (4e-03)	0.0402246783837652
Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.781420574685895	PC39 (2e-01)	0.0402246783837652
Q17_UNDES_TESTICLE_FinnGen_FinnGenR5_1	222	0.591567280533587	PC34 (5e-02)	0.0402246783837652
R18_ABDOMI_PELVIC_PAIN_FinnGen_FinnGenR5_1	222	0.00165689135876224	PC38 (7e-03)	0.0402246783837652
R18_ABNORMAL_BLOOD_P_READI_WO_DIAGNOSIS_FinnGen_FinnGenR5_1	222	0.21758690364523	PC39 (7e-02)	0.0402246783837652
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_BREAST_FinnGen_FinnGenR5_1	222	0.796902346293064	PC28 (1e-01)	0.0402246783837652
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_CENTRAL_NERVOUS_SYSTEM_FinnGen_FinnGenR5_1	222	0.951997929939606	PC16 (2e-01)	0.0402246783837652
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_FUNCTION_STUDI_WO_DIAGNOSIS_FinnGen_FinnGenR5_1	222	0.354618306628467	PC36 (5e-03)	0.0402246783837652
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_LUNG_FinnGen_FinnGenR5_1	222	0.592058423827125	PC30 (3e-02)	0.0402246783837652
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_OTHER_BODY_STRUCTURES_FinnGen_FinnGenR5_1	222	0.100817725291426	PC28 (1e-01)	0.0402246783837652
R18_ABNORMAL_FINDI_EXAMI_BLOOD_WO_DIAGNOSIS_FinnGen_FinnGenR5_1	222	0.585278800691715	PC32 (8e-02)	0.0402246783837652
R18_ABNORMAL_FINDI_EXAMI_OTHER_BODY_FLUIDS_SUBST_TISSU_WO_DIAGNOSIS_FinnGen_FinnGenR5_1	222	0.0765474291788922	PC30 (7e-03)	0.0402246783837652
R18_ABNORMAL_FINDI_EXAMI_URINE_WO_DIAGNOSIS_FinnGen_FinnGenR5_1	222	0.328113158456624	PC27 (1e-02)	0.0402246783837652
R18_ABNORMAL_FINDI_NIPPLE_DISCH_SYNOVIAL_FLUID_WOUND_SECRE_FinnGen_FinnGenR5_1	222	0.370170208500157	PC8 (3e-02)	0.0402246783837652
R18_ABNORMAL_FINDI_SECRE_SMEARS_CERVIX_UTERI_VAGINA_VULVA_FinnGen_FinnGenR5_1	222	0.149837235139385	PC31 (4e-03)	0.0402246783837652
R18_ABNORMAL_INVOLU_MOVEM_FinnGen_FinnGenR5_1	222	0.518784950882699	PC30 (2e-01)	0.0402246783837652
R18_ABNORMAL_RESULTS_FUNCTION_STUDI_FinnGen_FinnGenR5_1	222	0.185870340622809	PC36 (2e-02)	0.0402246783837652
R18_ABNORMAL_SERUM_ENZYME_LEVELS_FinnGen_FinnGenR5_1	222	0.322405959964969	PC32 (2e-02)	0.0402246783837652
R18_ABNORMAL_SPERMATOZ_FinnGen_FinnGenR5_1	222	0.14722823699839	PC36 (2e-01)	0.0402246783837652
R18_ABNORMAL_WEIGHT_LOSS_FinnGen_FinnGenR5_1	222	0.462799955859517	PC32 (2e-01)	0.0402246783837652
R18_ABNORMALITI_BREAT_FinnGen_FinnGenR5_1	222	0.101513732393656	PC23 (3e-02)	0.0402246783837652
R18_ABNORMALITI_GAIT_MOBIL_FinnGen_FinnGenR5_1	222	0.70726253344696	PC12 (4e-02)	0.0402246783837652
R18_ABNORMALITI_HEART_BEAT_FinnGen_FinnGenR5_1	222	0.318530608124796	PC32 (1e-01)	0.0402246783837652
R18_ANOREXIA_FinnGen_FinnGenR5_1	222	0.768721103380554	PC36 (3e-01)	0.0402246783837652
R18_ANURIA_OLIGU_FinnGen_FinnGenR5_1	222	0.638259034632081	PC16 (2e-02)	0.0402246783837652
R18_ASCITES_FinnGen_FinnGenR5_1	222	0.431236342873359	PC17 (3e-01)	0.0402246783837652
R18_CARDIAC_MURMU_OTHER_CARDIAC_SOUNDS_FinnGen_FinnGenR5_1	222	0.337145321533127	PC36 (6e-03)	0.0402246783837652
R18_CONVU_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.595058234779684	PC27 (1e-01)	0.0402246783837652
R18_COUGH_FinnGen_FinnGenR5_1	222	0.176798155576125	PC27 (4e-03)	0.0402246783837652
R18_CRAMP_SPASM_FinnGen_FinnGenR5_1	222	0.0771210155210315	PC27 (1e-01)	0.0402246783837652
R18_DISTU_SKIN_SENSA_FinnGen_FinnGenR5_1	222	0.567161365067693	PC29 (1e-01)	0.0402246783837652
R18_DISTU_SMELL_TASTE_FinnGen_FinnGenR5_1	222	0.691521702167463	PC21 (2e-02)	0.0402246783837652
R18_DIZZI_GIDDI_FinnGen_FinnGenR5_1	222	0.0933187890797904	PC36 (2e-03)	0.0402246783837652
R18_DYSPHAGIA_FinnGen_FinnGenR5_1	222	0.555857521406832	PC37 (1e-01)	0.0402246783837652
R18_DYSPNOEA_FinnGen_FinnGenR5_1	222	0.0177331358049279	PC38 (1e-02)	0.0402246783837652
R18_ELEVATED_BLOOD_GLUCOSE_LEVEL_FinnGen_FinnGenR5_1	222	0.153932010390433	PC17 (6e-03)	0.0402246783837652
R18_ELEVATED_ERYTHROCYTE_SEDIM_RATE_ABNORMALITY_PLASMA_VISCO_FinnGen_FinnGenR5_1	222	0.408887387408992	PC37 (7e-02)	0.0402246783837652
R18_ENLARGED_LYMPH_NODES_FinnGen_FinnGenR5_1	222	0.887056527278065	PC16 (2e-01)	0.0402246783837652
R18_FAECAL_INCONTINENCE_FinnGen_FinnGenR5_1	222	0.0697099531377793	PC8 (1e-03)	0.0402246783837652
R18_FASCICULATION_FinnGen_FinnGenR5_1	222	0.977181865896957	PC35 (9e-02)	0.0402246783837652
R18_FEVER_OTHER_UNKNO_ORIGIN_FinnGen_FinnGenR5_1	222	0.100867567977494	PC11 (5e-02)	0.0402246783837652
R18_FLATU_RELATED_CONDI_FinnGen_FinnGenR5_1	222	0.739529988532942	PC36 (2e-01)	0.0402246783837652
R18_GANGRENE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.0316168796596758	PC36 (8e-02)	0.0402246783837652
R18_GENERAL_SYMPTOMS_SIGNS_FinnGen_FinnGenR5_1	222	0.296162276594342	PC18 (2e-02)	0.0402246783837652
R18_HAEMORRHAGE_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.481108780032957	PC23 (2e-01)	0.0402246783837652
R18_HAEMORRHAGE_RESPI_PASSA_FinnGen_FinnGenR5_1	222	0.332958247113359	PC36 (9e-02)	0.0402246783837652
R18_HEADACHE1_FinnGen_FinnGenR5_1	222	0.314312273489169	PC40 (3e-02)	0.0402246783837652
R18_HEARTBURN_FinnGen_FinnGenR5_1	222	0.187028652422774	PC39 (2e-01)	0.0402246783837652
R18_HEPATOM_SPLENO_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.607205634749592	PC2 (7e-02)	0.0402246783837652
R18_HYPERHIDROSIS_FinnGen_FinnGenR5_1	222	0.874352678520052	PC2 (3e-02)	0.0402246783837652
R18_ILL_D_UNKNO_CAUSES_MORTA_FinnGen_FinnGenR5_1	222	0.448330033811457	PC27 (2e-02)	0.0402246783837652
R18_ISOLATED_PROTEINU_FinnGen_FinnGenR5_1	222	0.404563901904761	PC27 (2e-02)	0.0402246783837652
R18_LACK_EXPEC_NORMAL_PHYSIO_DEVELOPMENT_FinnGen_FinnGenR5_1	222	0.487549241396077	PC39 (5e-02)	0.0402246783837652
R18_LOCALIZED_SWELL_MASS_LUMP_SKIN_SUBCU_TISSUE_FinnGen_FinnGenR5_1	222	0.815977174508824	PC36 (3e-01)	0.0402246783837652
R18_MALAI_FATIG_FinnGen_FinnGenR5_1	222	0.283331736899409	PC2 (9e-02)	0.0402246783837652
R18_MOUTH_BREAT_FinnGen_FinnGenR5_1	222	0.452970453517076	PC21 (1e-01)	0.0402246783837652
R18_NAUSEA_VOMITI_FinnGen_FinnGenR5_1	222	0.363108949205968	PC23 (7e-02)	0.0402246783837652
R18_OEDEMA_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.00536889159417824	PC8 (1e-01)	0.0402246783837652
R18_OTHER_ABNORMAL_FINDI_BLOOD_CHEMIS_FinnGen_FinnGenR5_1	222	0.798173531637286	PC34 (9e-02)	0.0402246783837652
R18_OTHER_ABNORMAL_FINDI_URINE_FinnGen_FinnGenR5_1	222	0.885052507657822	PC31 (3e-01)	0.0402246783837652
R18_OTHER_ABNORMAL_IMMUNOL_FINDI_SERUM_FinnGen_FinnGenR5_1	222	0.276520293103058	PC2 (7e-02)	0.0402246783837652
R18_OTHER_ABNORMALITI_PLASMA_PROTEINS_FinnGen_FinnGenR5_1	222	0.584097135314283	PC8 (5e-02)	0.0402246783837652
R18_OTHER_GENERAL_SYMPTOMS_SIGNS_FinnGen_FinnGenR5_1	222	0.846996484292643	PC2 (4e-02)	0.0402246783837652
R18_OTHER_ILL_D_UNSPE_CAUSES_MORTA_FinnGen_FinnGenR5_1	222	0.257373259679421	PC18 (2e-02)	0.0402246783837652
R18_OTHER_LACK_COORD_FinnGen_FinnGenR5_1	222	0.129678571982966	PC18 (5e-02)	0.0402246783837652
R18_OTHER_SKIN_CHANG_FinnGen_FinnGenR5_1	222	0.266252830176105	PC8 (3e-02)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS_FinnGen_FinnGenR5_1	222	0.769360449422911	PC12 (1e-01)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_COGNITIVE_FUNCTIONS_AWARE_FinnGen_FinnGenR5_1	222	0.746499195762233	PC39 (1e-01)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN_FinnGen_FinnGenR5_1	222	0.812191442584553	PC14 (3e-02)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_GENERAL_SENSA_PERCEP_FinnGen_FinnGenR5_1	222	0.267220527504437	PC35 (2e-01)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS_FinnGen_FinnGenR5_1	222	0.539635802257349	PC36 (4e-03)	0.0402246783837652
R18_OTHER_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM_FinnGen_FinnGenR5_1	222	0.0421251317256762	PC10 (2e-02)	0.0402246783837652
R18_PAIN_ASSOCIATED_W_MICTU_FinnGen_FinnGenR5_1	222	0.509971648542629	PC9 (8e-02)	0.0402246783837652
R18_PAIN_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.628591527169971	PC38 (4e-02)	0.0402246783837652
R18_PAIN_THROAT_CHEST_FinnGen_FinnGenR5_1	222	0.0461838629489727	PC23 (2e-03)	0.0402246783837652
R18_POLYURIA_FinnGen_FinnGenR5_1	222	0.297518731343175	PC8 (4e-02)	0.0402246783837652
R18_RASH_OTHER_NONSPECIFIC_SKIN_ERUPT_FinnGen_FinnGenR5_1	222	0.769943314031279	PC38 (9e-03)	0.0402246783837652
R18_RETEN_URINE_FinnGen_FinnGenR5_1	222	0.310152001168816	PC38 (3e-02)	0.0402246783837652
R18_SENILITY_FinnGen_FinnGenR5_1	222	0.474222689015293	PC39 (1e-01)	0.0402246783837652
R18_SHOCK_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.0763010373441083	PC36 (5e-02)	0.0402246783837652
R18_SOMNO_STUPOR_COMA_FinnGen_FinnGenR5_1	222	0.490386631205963	PC27 (1e-03)	0.0402246783837652
R18_SOMNOLENCE_FinnGen_FinnGenR5_1	222	0.232866133700743	PC37 (1e-02)	0.0402246783837652
R18_SPEECH_DISTU_NOT_ELSEW_CLASSIFIED_FinnGen_FinnGenR5_1	222	0.720674642872224	PC38 (1e-01)	0.0402246783837652
R18_SYMPTOMS_SIGNS_CONCERNI_FOOD_FLUID_INTAKE_FinnGen_FinnGenR5_1	222	0.411889908068558	PC8 (5e-02)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_APPEA_BEHVI_FinnGen_FinnGenR5_1	222	0.906539206808602	PC31 (3e-02)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_CIRCULATO_RESPI_SYSTEMS_FinnGen_FinnGenR5_1	222	0.00851808534778884	PC23 (7e-03)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_COGNITION_PERCEP_EMOTIONAL_STATE_BEHVI_FinnGen_FinnGenR5_1	222	0.246050537056439	PC36 (8e-03)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_DIGES_SYSTEM_ABDOMEN_FinnGen_FinnGenR5_1	222	0.00998482969249182	PC38 (2e-02)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_EMOTIONAL_STATE_FinnGen_FinnGenR5_1	222	0.494256450664116	PC31 (9e-03)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_NERVOUS_MUSCULOS_SYSTEMS_FinnGen_FinnGenR5_1	222	0.638517839933378	PC36 (1e-02)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE_FinnGen_FinnGenR5_1	222	0.951714597598273	PC32 (3e-01)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_SPEECH_VOICE_FinnGen_FinnGenR5_1	222	0.979855900515227	PC15 (4e-01)	0.0402246783837652
R18_SYMPTOMS_SIGNS_INVOLVI_URINARY_SYSTEM_FinnGen_FinnGenR5_1	222	0.814204364369783	PC8 (2e-02)	0.0402246783837652
R18_SYNCO_COLLAP_FinnGen_FinnGenR5_1	222	0.0861597295848814	PC12 (2e-02)	0.0402246783837652
R18_UNKNO_UNSPE_CAUSES_MORBIDI_FinnGen_FinnGenR5_1	222	0.109041944043	PC36 (8e-02)	0.0402246783837652
R18_UNSPE_HAEMATU_FinnGen_FinnGenR5_1	222	0.531993406132181	PC8 (1e-02)	0.0402246783837652
R18_UNSPE_JAUND_FinnGen_FinnGenR5_1	222	0.697870303139498	PC3 (8e-02)	0.0402246783837652
R18_UNSPE_URINARY_INCONTINENCE_FinnGen_FinnGenR5_1	222	0.594501098727488	PC8 (2e-03)	0.0402246783837652
R18_VOICE_DISTU_FinnGen_FinnGenR5_1	222	0.935758647336191	PC38 (2e-01)	0.0402246783837652
RA_Ishigaki_doi101101795948_1	3595	0.0252207573535532	PC39 (5e-02)	0.651386120674035
RA_Kubo_BBJ_1	3595	0.0252207573535532	PC39 (5e-02)	0.651386120674035
RA_Okada_24390342_1	4385	5.55518470550001e-07	PC19 (3e-04)	0.794527994201848
RA_Okada_24390342_2	3121	0.00269324304601199	PC3 (2e-02)	0.565500996557347
RA_Okada_24390342_3	4165	1.58372265591012e-08	PC7 (8e-05)	0.754665700308027
RA_Sakaue_doi1011012020102320213652_1	3739	0.00169451818242777	PC32 (2e-01)	0.677477803949991
RAASA_Sakaue_doi1011012020102320213652_1	3739	0.26484027172214	PC12 (2e-01)	0.677477803949991
RAGE_Folkersen_33067605_1	5491	0.00452833695386216	PC25 (2e-03)	0.994926617140786
RANTES_AholaOlli_27989323_1	4961	0.106627225386618	PC27 (4e-04)	0.898894727305671
RBC_Chen_32888493_1	5498	0.0461522865454586	PC5 (4e-04)	0.99619496285559
RBC_Chen_32888493_2	5519	0	PC19 (0e+00)	1
RBC_Chen_32888493_3	4484	2.03864219735017e-13	PC15 (6e-02)	0.812466026454068
RBC_Chen_32888493_4	5487	3.47189667084915e-05	PC19 (7e-06)	0.994201848160899
RBC_Chen_32888493_5	5519	0	PC19 (0e+00)	1
RBC_Chen_32888493_6	5519	0.00017178158330447	PC20 (1e-01)	1
RBC_Sakaue_doi1011012020102320213652_1	3751	0	PC18 (8e-04)	0.679652110889654
RBC_Vuckovic_32888494_1	5519	0	PC19 (0e+00)	1
RBCW_Astle_27863252_1	5514	8.00274347872051e-50	PC16 (1e-11)	0.99909403877514
RBCW_Chen_32888493_1	5498	0.863161353014576	PC6 (2e-02)	0.99619496285559
RBCW_Chen_32888493_2	5519	1.74709858358404e-226	PC16 (3e-33)	1
RBCW_Chen_32888493_4	5487	0.102934849846283	PC6 (4e-02)	0.994201848160899
RBCW_Chen_32888493_5	5519	3.59381267974558e-235	PC30 (2e-33)	1
RBCW_Chen_32888493_6	5517	0.078011217939272	PC35 (2e-01)	0.999637615510056
RBCW_Vuckovic_32888494_1	5519	3.5894705330887e-211	PC16 (2e-33)	1
RD_Boutin_31816047_1	4839	0.995498784749275	PC1 (2e-01)	0.876789273419098
RD_Sakaue_doi1011012020102320213652_1	3737	0.966987225890841	PC22 (5e-01)	0.677115419460047
REAC_ARTHRO_NOS_FinnGen_FinnGenR5_1	222	0.557513908419572	PC14 (7e-02)	0.0402246783837652
REN_Folkersen_33067605_1	5491	0.1785648726702	PC1 (5e-03)	0.994926617140786
RESP_ILL_DIS_CLASS_ELSEWHERE_FinnGen_FinnGenR5_1	222	0.587629245389524	PC16 (2e-01)	0.0402246783837652
RESPIRATORYINSUFF_FinnGen_FinnGenR5_1	222	0.0884449410519076	PC29 (6e-02)	0.0402246783837652
RETC_Astle_27863252_1	5514	2.46202061083109e-91	PC10 (6e-28)	0.99909403877514
RETC_Vuckovic_32888494_1	5519	2.834855246416e-267	PC7 (3e-71)	1
RETFRC_Astle_27863252_1	5514	1.78540342716159e-91	PC10 (2e-22)	0.99909403877514
RETFRC_Vuckovic_32888494_1	5519	5.61861631565861e-301	PC40 (1e-62)	1
RETHLC_Astle_27863252_1	5514	3.06733492999541e-73	PC10 (2e-22)	0.99909403877514
RETHLC_Vuckovic_32888494_1	5519	2.99574663257421e-266	PC40 (7e-61)	1
RETHLPRC_Astle_27863252_1	5514	5.65352095848134e-81	PC40 (9e-23)	0.99909403877514
RETHLPRC_Vuckovic_32888494_1	5519	1.95686938286069e-306	PC40 (8e-70)	1
RETIF_Astle_27863252_1	5514	1.95473750273332e-31	PC40 (3e-10)	0.99909403877514
RETIF_Vuckovic_32888494_1	5519	1.12110229742289e-118	PC40 (1e-32)	1
RETN_Folkersen_33067605_1	5491	0.00767395391675399	PC1 (7e-03)	0.994926617140786
RETPIG_Sakaue_doi1011012020102320213652_1	3737	0.490208430809834	PC36 (3e-01)	0.677115419460047
RETV_Vuckovic_32888494_1	5519	0	PC19 (5e-158)	1
RFEV_Sakaue_doi1011012020102320213652_1	3739	0.731919730877545	PC3 (1e-01)	0.677477803949991
RFEV_Tian_28928442_1	5135	0.891735921448477	PC7 (2e-01)	0.930422177930785
RHEC_Ferreira_29083406_1	5141	0.00860469054467819	PC34 (2e-02)	0.931509331400616
RHEU_ARTHRITIS_OTH_FinnGen_FinnGenR5_1	222	0.878204974287089	PC40 (1e-01)	0.0402246783837652
RHEUMA_ARHTROPAT_REACTIVE_FinnGen_FinnGenR5_1	222	0.218794919825181	PC29 (5e-02)	0.0402246783837652
RHEUMA_CHRYSTAL_FinnGen_FinnGenR5_1	222	0.0355582933833807	PC38 (1e-01)	0.0402246783837652
RHEUMA_ENDPOINTS_FinnGen_FinnGenR5_1	222	0.065129358758802	PC40 (6e-02)	0.0402246783837652
RHEUMA_NOS_FinnGen_FinnGenR5_1	222	0.654746341830387	PC38 (2e-01)	0.0402246783837652
RHEUMA_OTHER_WIDE_FinnGen_FinnGenR5_1	222	0.90706113614279	PC16 (2e-01)	0.0402246783837652
RHEUMA_SERONEG_FinnGen_FinnGenR5_1	222	0.608801958927793	PC15 (1e-02)	0.0402246783837652
RHEUMA_SEROPOS_FinnGen_FinnGenR5_1	222	0.0635876780053755	PC16 (2e-01)	0.0402246783837652
RHEUMA_SEROPOS_OTH_FinnGen_FinnGenR5_1	222	0.0654622513356595	PC16 (1e-01)	0.0402246783837652
RHEUMA_SEROPOS_STRICT_FinnGen_FinnGenR5_1	222	0.109524777967305	PC2 (2e-02)	0.0402246783837652
RHEUMA_SEROPOS_WIDE_FinnGen_FinnGenR5_1	222	0.0483946951828966	PC16 (1e-01)	0.0402246783837652
RHINITIS_VASOMOTOR_FinnGen_FinnGenR5_1	222	0.0881246641353302	PC30 (1e-01)	0.0402246783837652
RI_ARDS_FLU_PNE_Rivas_20200422_1	635	0.184422310273611	PC40 (3e-04)	0.115057075557166
RUB_Tian_28928442_1	5141	0.887020293203806	PC25 (4e-01)	0.931509331400616
RUBIGG_Scepanovic_30053915_1	3515	0.800098446279211	PC35 (2e-02)	0.636890741076282
RUBs_Scepanovic_30053915_1	3622	0.407085393858693	PC23 (1e-02)	0.656278311288277
RWORM_Sakaue_doi1011012020102320213652_1	3739	0.549489858635997	PC28 (1e-01)	0.677477803949991
RX_ANTIHYP_FinnGen_FinnGenR5_1	222	0.00571826287667335	PC16 (6e-03)	0.0402246783837652
RX_CODEINE_TRAMADOL_FinnGen_FinnGenR5_1	222	0.19824442655145	PC17 (1e-01)	0.0402246783837652
RX_CROHN_1STLINE_FinnGen_FinnGenR5_1	222	0.0755559903398568	PC27 (1e-03)	0.0402246783837652
RX_CROHN_2NDLINE_FinnGen_FinnGenR5_1	222	0.0760195411212718	PC40 (2e-01)	0.0402246783837652
RX_GLUCOSAMINE_FinnGen_FinnGenR5_1	222	0.367877986716472	PC33 (1e-01)	0.0402246783837652
RX_INFERTILITY_FinnGen_FinnGenR5_1	222	0.310114042070018	PC36 (7e-02)	0.0402246783837652
RX_PARACETAMOL_NSAID_FinnGen_FinnGenR5_1	222	0.0494874522380683	PC29 (6e-04)	0.0402246783837652
RX_RHEUMA_BIOLOGICAL_FinnGen_FinnGenR5_1	222	0.680803385205888	PC28 (2e-01)	0.0402246783837652
RX_STATIN_FinnGen_FinnGenR5_1	222	9.18256634155068e-15	PC36 (1e-03)	0.0402246783837652
SAHEMOR_Sakaue_doi1011012020102320213652_1	3737	0.355641973935978	PC39 (2e-02)	0.677115419460047
SALICYLIC_Sakaue_doi1011012020102320213652_1	3739	0.0724303276459141	PC39 (5e-02)	0.677477803949991
SAP_Sakaue_doi1011012020102320213652_1	3738	0.000778639703357632	PC32 (3e-02)	0.677296611705019
SARC_Sakaue_doi1011012020102320213652_1	3739	0.940908407184967	PC2 (1e-01)	0.677477803949991
SAS_Sakaue_doi1011012020102320213652_1	3739	0.764798279183498	PC3 (1e-02)	0.677477803949991
SBP_Sakaue_doi1011012020102320213652_1	3751	0.272423567357571	PC36 (1e-01)	0.679652110889654
SCAF_Tian_28928442_1	5141	0.552615892740781	PC39 (6e-02)	0.931509331400616
SCF_AholaOlli_27989323_1	5016	0.000119883206222885	PC37 (4e-05)	0.908860300779127
SCF_Folkersen_33067605_1	5491	0.0296649814656502	PC27 (1e-02)	0.994926617140786
SCF_Hoglund_31727947_1	5411	0.315077813353974	PC4 (8e-03)	0.980431237543033
SCF_Hoglund_31727947_2	5439	0.418509979575003	PC4 (2e-03)	0.985504620402247
SCF_Reales_up_1	4983	2.47135325460022e-05	PC37 (8e-06)	0.902880956695053
SCGFb_AholaOlli_27989323_1	4965	0.519028797387443	PC14 (9e-02)	0.899619496285559
SCND_OTH_COXARTHROSIS_FinnGen_FinnGenR5_1	222	0.933148567352255	PC37 (2e-01)	0.0402246783837652
SCND_OTH_KNEEARTHROSIS_FinnGen_FinnGenR5_1	222	0.849581647638709	PC27 (2e-01)	0.0402246783837652
SCREAT_Sakaue_doi1011012020102320213652_1	3751	0.0317381273068656	PC2 (3e-02)	0.679652110889654
SCS_Sakaue_doi1011012020102320213652_1	3739	0.8472771548011	PC8 (1e-01)	0.677477803949991
SCYB16_Folkersen_33067605_1	5491	3.25450097170603e-09	PC10 (7e-06)	0.994926617140786
SCYB16_Traglia_30134952_2	477	0.93565034284396	PC19 (9e-02)	0.0864287008516035
SCYB16_Traglia_30134952_3	542	0.607848810185877	PC35 (4e-02)	0.098206196774778
SCZ_Pardiñas_29483656_1	4752	6.65501558247301e-05	PC6 (2e-03)	0.861025548106541
SCZ_Ruderfer_29906448_1	4664	0.00216964025639603	PC10 (1e-02)	0.845080630549013
SCZ_Sakaue_doi1011012020102320213652_1	3739	0.237924743947046	PC15 (6e-04)	0.677477803949991
SDF1a_AholaOlli_27989323_1	5003	0.079273662253707	PC18 (4e-03)	0.906504801594492
SDF1AB_Traglia_30134952_2	477	0.40903335020975	PC39 (3e-02)	0.0864287008516035
SDF1AB_Traglia_30134952_3	542	0.801431460341888	PC3 (2e-02)	0.098206196774778
SEPTICHE_PNEUMONIA_FinnGen_FinnGenR5_1	222	0.377401299794613	PC8 (6e-02)	0.0402246783837652
SFN_FinnGen_FinnGenR5_1	222	0.846652920943139	PC17 (5e-02)	0.0402246783837652
SHBG_SinnottArmstrong_33462484_1	5139	0	PC29 (6e-163)	0.931146946910672
SHI_Sakaue_doi1011012020102320213652_1	3738	0.732789719810005	PC3 (5e-02)	0.677296611705019
SHI_Tian_28928442_1	5141	0.189803808111617	PC14 (2e-02)	0.931509331400616
sIL2RA_Traglia_30134952_1	542	0.927515031175168	PC11 (1e-01)	0.098206196774778
sIL2RA_Traglia_30134952_4	535	0.35271713832835	PC11 (1e-02)	0.0969378510599746
SIRT2_Folkersen_33067605_1	5480	0.00723645369976278	PC35 (6e-03)	0.992933502446095
SIRT2_Hoglund_31727947_1	5413	0.0504661404675208	PC25 (3e-03)	0.980793622032977
SIRT2_Hoglund_31727947_2	5427	0.244139085342926	PC13 (1e-02)	0.983330313462584
SJOS_Lessard_up_1	4043	0.00125352518454439	PC9 (7e-04)	0.732560246421453
SJOS_Sakaue_doi1011012020102320213652_1	3739	0.918992339746354	PC36 (9e-02)	0.677477803949991
SJSTEN_Sakaue_doi1011012020102320213652_1	3739	0.201776595194644	PC28 (1e-03)	0.677477803949991
SKCAN_Sakaue_doi1011012020102320213652_1	3739	0.762095608504054	PC8 (5e-01)	0.677477803949991
SLAMF1_Hoglund_31727947_1	5406	0.384394545759947	PC27 (3e-02)	0.979525276318174
SLE_Bentham_26502338_1	4788	9.9627547099908e-08	PC20 (2e-08)	0.86754846892553
SLE_FG_FinnGen_FinnGenR5_1	222	0.771362679231131	PC32 (1e-02)	0.0402246783837652
SLE_Julia_29848360_1	4080	1.64126059975145e-07	PC23 (8e-08)	0.739264359485414
SLE_Julia_29848360_2	4114	0.999410919092674	PC16 (3e-01)	0.745424895814459
SLE_NOS_FinnGen_FinnGenR5_1	222	0.811847415482793	PC2 (4e-02)	0.0402246783837652
SLE_OTH_FinnGen_FinnGenR5_1	222	0.554395322919525	PC2 (2e-02)	0.0402246783837652
SLE_Sakaue_doi1011012020102320213652_1	3739	0.934877947903907	PC36 (1e-01)	0.677477803949991
SLE_SLEGEN_18204446_1	212	0.134347854674623	PC31 (3e-02)	0.038412755934046
SLE_STRICT_FinnGen_FinnGenR5_1	222	0.906092877901668	PC32 (4e-02)	0.0402246783837652
