Trait	nSNP	overall_p	mscomp	ratio_coveredSNP
ph756_PanUKBB_PanUKBBR1_1	225	0.901315404352982	PC38 (5e-02)	0.0407682551186809
ph756_PanUKBB_PanUKBBR2_1	5519	0.0467510745645156	PC21 (2e-02)	1
ph756.5_PanUKBB_PanUKBBR1_1	225	0.721309134571697	PC38 (6e-03)	0.0407682551186809
ph756.5_PanUKBB_PanUKBBR2_1	5519	0.0122387519670729	PC33 (2e-02)	1
ph757_PanUKBB_PanUKBBR1_1	225	0.163957434911996	PC30 (6e-03)	0.0407682551186809
ph757_PanUKBB_PanUKBBR2_1	5519	0.0768396265149542	PC34 (9e-03)	1
ph758_PanUKBB_PanUKBBR1_1	225	0.867990115237966	PC8 (1e-01)	0.0407682551186809
ph758_PanUKBB_PanUKBBR2_1	5519	0.571145945917911	PC35 (5e-02)	1
ph759_PanUKBB_PanUKBBR1_1	225	0.144109330616092	PC2 (8e-02)	0.0407682551186809
ph759_PanUKBB_PanUKBBR2_1	5519	0.211994028868336	PC26 (5e-03)	1
ph759.1_PanUKBB_PanUKBBR1_1	225	0.555815126522851	PC2 (6e-02)	0.0407682551186809
ph759.1_PanUKBB_PanUKBBR2_1	5519	0.525135375363652	PC30 (9e-03)	1
ph760_PanUKBB_PanUKBBR1_1	225	0.464451581279521	PC39 (4e-02)	0.0407682551186809
ph760_PanUKBB_PanUKBBR2_1	5519	0.609822298418302	PC26 (6e-02)	1
ph761_PanUKBB_PanUKBBR1_1	225	0.0732666814176557	PC30 (7e-04)	0.0407682551186809
ph761_PanUKBB_PanUKBBR2_1	5518	0.809618613388918	PC6 (3e-02)	0.999818807755028
ph764_PanUKBB_PanUKBBR1_1	225	0.602364148792634	PC30 (1e-01)	0.0407682551186809
ph764_PanUKBB_PanUKBBR2_1	5518	0.562213887972186	PC32 (2e-02)	0.999818807755028
ph765_PanUKBB_PanUKBBR1_1	225	0.538584152026132	PC16 (1e-01)	0.0407682551186809
ph765_PanUKBB_PanUKBBR2_1	5519	0.695969672899573	PC10 (3e-03)	1
ph766_PanUKBB_PanUKBBR1_1	225	0.0260907805339218	PC17 (2e-01)	0.0407682551186809
ph766_PanUKBB_PanUKBBR2_1	5517	0.165267620852039	PC19 (5e-04)	0.999637615510056
ph770_PanUKBB_PanUKBBR1_1	225	0.0330033599157445	PC20 (8e-03)	0.0407682551186809
ph770_PanUKBB_PanUKBBR2_1	5519	0.112019893317968	PC34 (1e-02)	1
ph771_PanUKBB_PanUKBBR1_1	225	0.694488573654142	PC14 (3e-01)	0.0407682551186809
ph771_PanUKBB_PanUKBBR2_1	5519	0.845989425084878	PC2 (3e-02)	1
ph771.1_PanUKBB_PanUKBBR1_1	225	0.00228120030645433	PC37 (3e-02)	0.0407682551186809
ph771.1_PanUKBB_PanUKBBR2_1	5519	0.0820642202654164	PC11 (6e-03)	1
ph772_PanUKBB_PanUKBBR1_1	225	0.423084467299013	PC39 (3e-03)	0.0407682551186809
ph772_PanUKBB_PanUKBBR2_1	5519	0.129868756665217	PC22 (3e-02)	1
ph772.1_PanUKBB_PanUKBBR1_1	225	0.606139760223893	PC21 (4e-02)	0.0407682551186809
ph772.1_PanUKBB_PanUKBBR2_1	5519	0.722473909638628	PC34 (3e-02)	1
ph773_PanUKBB_PanUKBBR1_1	225	0.189232095706253	PC39 (5e-02)	0.0407682551186809
ph773_PanUKBB_PanUKBBR2_1	5518	0.00281466090551266	PC11 (1e-04)	0.999818807755028
ph780_PanUKBB_PanUKBBR1_1	225	0.701067085258164	PC21 (2e-01)	0.0407682551186809
ph780_PanUKBB_PanUKBBR2_1	5519	0.729202044468193	PC40 (5e-02)	1
ph781_PanUKBB_PanUKBBR1_1	225	0.949203742656086	PC28 (3e-01)	0.0407682551186809
ph781_PanUKBB_PanUKBBR2_1	5518	0.321235908593728	PC19 (4e-02)	0.999818807755028
ph782_PanUKBB_PanUKBBR1_1	225	0.993477997401344	PC38 (8e-02)	0.0407682551186809
ph782_PanUKBB_PanUKBBR2_1	5519	0.949263511262241	PC16 (9e-02)	1
ph782.3_PanUKBB_PanUKBBR1_1	225	0.0553474524991952	PC21 (3e-02)	0.0407682551186809
ph782.3_PanUKBB_PanUKBBR2_1	5519	0.86950649711285	PC30 (2e-02)	1
ph782.6_PanUKBB_PanUKBBR1_1	225	0.290058643199044	PC27 (3e-01)	0.0407682551186809
ph782.6_PanUKBB_PanUKBBR2_1	5519	0.0498634073878901	PC1 (7e-04)	1
ph783_PanUKBB_PanUKBBR1_1	225	0.658727968969493	PC39 (3e-03)	0.0407682551186809
ph783_PanUKBB_PanUKBBR2_1	5518	0.380385566265705	PC39 (1e-02)	0.999818807755028
ph785_PanUKBB_PanUKBBR1_1	225	0.0162768887035001	PC33 (2e-03)	0.0407682551186809
ph785_PanUKBB_PanUKBBR2_1	5519	0.0720569630661669	PC24 (2e-02)	1
ph788_PanUKBB_PanUKBBR1_1	225	0.030370450443995	PC38 (1e-01)	0.0407682551186809
ph788_PanUKBB_PanUKBBR2_1	5519	0.336490373152661	PC38 (2e-02)	1
ph789_PanUKBB_PanUKBBR1_1	225	0.517835676921731	PC39 (4e-02)	0.0407682551186809
ph789_PanUKBB_PanUKBBR2_1	5519	0.648675833795477	PC2 (8e-03)	1
ph790_PanUKBB_PanUKBBR1_1	225	0.680715756394717	PC20 (7e-03)	0.0407682551186809
ph790_PanUKBB_PanUKBBR2_1	5519	0.339871761070816	PC8 (2e-02)	1
ph790.6_PanUKBB_PanUKBBR1_1	225	0.269534248200759	PC33 (3e-01)	0.0407682551186809
ph790.6_PanUKBB_PanUKBBR2_1	5519	0.0178769172263103	PC11 (4e-03)	1
ph791_PanUKBB_PanUKBBR1_1	225	0.295958982222568	PC36 (1e-01)	0.0407682551186809
ph791_PanUKBB_PanUKBBR2_1	5519	0.426401024194599	PC32 (3e-02)	1
ph793_PanUKBB_PanUKBBR1_1	225	0.7336200800926	PC33 (1e-01)	0.0407682551186809
ph793_PanUKBB_PanUKBBR2_1	5519	0.65258692781583	PC1 (5e-02)	1
ph793.2_PanUKBB_PanUKBBR1_1	225	0.539969496352931	PC36 (4e-02)	0.0407682551186809
ph793.2_PanUKBB_PanUKBBR2_1	5519	0.775490302282728	PC37 (2e-02)	1
ph797_PanUKBB_PanUKBBR1_1	225	0.900573706340041	PC36 (7e-02)	0.0407682551186809
ph797_PanUKBB_PanUKBBR2_1	5519	0.906697362283927	PC12 (5e-02)	1
ph797.1_PanUKBB_PanUKBBR1_1	225	0.616379255017268	PC21 (3e-02)	0.0407682551186809
ph797.1_PanUKBB_PanUKBBR2_1	5519	0.968294573200865	PC2 (3e-02)	1
ph798_PanUKBB_PanUKBBR1_1	225	0.967557454903549	PC29 (5e-02)	0.0407682551186809
ph798_PanUKBB_PanUKBBR2_1	5517	0.43986861858732	PC16 (2e-02)	0.999637615510056
ph798.1_PanUKBB_PanUKBBR1_1	225	0.422763217447949	PC29 (3e-02)	0.0407682551186809
ph798.1_PanUKBB_PanUKBBR2_1	5517	0.589908457757365	PC19 (2e-02)	0.999637615510056
ph800_PanUKBB_PanUKBBR1_1	225	0.952714307827946	PC8 (3e-01)	0.0407682551186809
ph800_PanUKBB_PanUKBBR2_1	5519	0.0271186244850839	PC13 (4e-03)	1
ph800.1_PanUKBB_PanUKBBR1_1	225	0.728332466743717	PC38 (4e-03)	0.0407682551186809
ph800.1_PanUKBB_PanUKBBR2_1	5519	0.158828345407513	PC16 (4e-03)	1
ph800.2_PanUKBB_PanUKBBR1_1	225	0.585895471888892	PC38 (5e-02)	0.0407682551186809
ph800.2_PanUKBB_PanUKBBR2_1	5519	0.0279918351463652	PC13 (7e-05)	1
ph800.3_PanUKBB_PanUKBBR1_1	225	0.714920578061766	PC40 (6e-02)	0.0407682551186809
ph800.3_PanUKBB_PanUKBBR2_1	5519	0.564918713871863	PC1 (3e-02)	1
ph800.4_PanUKBB_PanUKBBR1_1	225	0.336911807965958	PC33 (3e-01)	0.0407682551186809
ph800.4_PanUKBB_PanUKBBR2_1	5519	0.250393220847186	PC6 (8e-04)	1
ph801_PanUKBB_PanUKBBR1_1	225	0.187370868735014	PC21 (1e-01)	0.0407682551186809
ph801_PanUKBB_PanUKBBR2_1	5519	0.550281630275891	PC39 (6e-02)	1
ph801.1_PanUKBB_PanUKBBR1_1	225	0.528861628816096	PC38 (3e-02)	0.0407682551186809
ph801.1_PanUKBB_PanUKBBR2_1	5519	0.225010639744107	PC27 (4e-03)	1
ph802_PanUKBB_PanUKBBR1_1	225	0.41649115583685	PC40 (7e-02)	0.0407682551186809
ph802_PanUKBB_PanUKBBR2_1	5519	0.53758446419507	PC6 (1e-02)	1
ph803_PanUKBB_PanUKBBR1_1	225	0.0393971026328169	PC8 (2e-01)	0.0407682551186809
ph803_PanUKBB_PanUKBBR2_1	5519	0.124771156655309	PC27 (2e-02)	1
ph803.1_PanUKBB_PanUKBBR1_1	225	0.211292919955237	PC8 (9e-02)	0.0407682551186809
ph803.1_PanUKBB_PanUKBBR2_1	5519	0.606610245045583	PC27 (5e-03)	1
ph803.2_PanUKBB_PanUKBBR1_1	225	0.118192874930122	PC36 (2e-01)	0.0407682551186809
ph803.2_PanUKBB_PanUKBBR2_1	5519	0.00860373065992553	PC20 (2e-02)	1
ph803.3_PanUKBB_PanUKBBR1_1	225	0.426659204303657	PC36 (1e-01)	0.0407682551186809
ph803.3_PanUKBB_PanUKBBR2_1	5519	0.954108238022645	PC30 (3e-02)	1
ph804_PanUKBB_PanUKBBR1_1	225	0.649960537081858	PC18 (3e-01)	0.0407682551186809
ph804_PanUKBB_PanUKBBR2_1	5518	0.956466635539219	PC14 (1e-01)	0.999818807755028
ph805_PanUKBB_PanUKBBR1_1	225	0.870508676629876	PC12 (1e-01)	0.0407682551186809
ph805_PanUKBB_PanUKBBR2_1	5519	0.821355361672604	PC6 (6e-02)	1
ph807_PanUKBB_PanUKBBR1_1	225	0.287465367981389	PC36 (3e-01)	0.0407682551186809
ph807_PanUKBB_PanUKBBR2_1	5519	0.145021077882204	PC18 (3e-02)	1
ph809_PanUKBB_PanUKBBR1_1	225	0.0298318663674632	PC30 (2e-02)	0.0407682551186809
ph809_PanUKBB_PanUKBBR2_1	5519	0.387398862118679	PC17 (8e-03)	1
ph817_PanUKBB_PanUKBBR1_1	225	0.752386490664117	PC17 (7e-02)	0.0407682551186809
ph817_PanUKBB_PanUKBBR2_1	5519	0.245657683822297	PC38 (2e-02)	1
ph818_PanUKBB_PanUKBBR1_1	225	0.625102613402686	PC11 (2e-01)	0.0407682551186809
ph818_PanUKBB_PanUKBBR2_1	5519	0.732413858382749	PC4 (5e-02)	1
ph819_PanUKBB_PanUKBBR1_1	225	0.0403736983565555	PC17 (6e-02)	0.0407682551186809
ph819_PanUKBB_PanUKBBR2_1	5517	0.000413467111111817	PC16 (3e-06)	0.999637615510056
ph830_PanUKBB_PanUKBBR1_1	225	0.709548256604588	PC18 (2e-01)	0.0407682551186809
ph830_PanUKBB_PanUKBBR2_1	5519	0.125336137452587	PC30 (7e-04)	1
ph835_PanUKBB_PanUKBBR1_1	225	0.73633398184345	PC39 (7e-02)	0.0407682551186809
ph835_PanUKBB_PanUKBBR2_1	5519	0.462095503830016	PC22 (3e-02)	1
ph836_PanUKBB_PanUKBBR1_1	225	0.598325354206061	PC27 (7e-02)	0.0407682551186809
ph836_PanUKBB_PanUKBBR2_1	5519	0.597436544067028	PC17 (4e-02)	1
ph840_PanUKBB_PanUKBBR1_1	225	0.526937595958236	PC33 (7e-02)	0.0407682551186809
ph840_PanUKBB_PanUKBBR2_1	5519	0.403911370112631	PC28 (6e-02)	1
ph850_PanUKBB_PanUKBBR1_1	225	0.892994591821384	PC39 (1e-01)	0.0407682551186809
ph850_PanUKBB_PanUKBBR2_1	5519	0.115587517173436	PC40 (4e-03)	1
ph851_PanUKBB_PanUKBBR1_1	225	0.0388443174009855	PC23 (3e-02)	0.0407682551186809
ph851_PanUKBB_PanUKBBR2_1	5519	0.00292134678536777	PC31 (4e-03)	1
ph853_PanUKBB_PanUKBBR1_1	225	0.0885044114283063	PC39 (2e-02)	0.0407682551186809
ph853_PanUKBB_PanUKBBR2_1	5519	0.513088944356913	PC23 (3e-02)	1
ph854_PanUKBB_PanUKBBR1_1	225	0.263483033487085	PC31 (7e-02)	0.0407682551186809
ph854_PanUKBB_PanUKBBR2_1	5519	0.00579944232451219	PC6 (1e-04)	1
ph857_PanUKBB_PanUKBBR1_1	225	0.159084320473446	PC35 (1e-01)	0.0407682551186809
ph857_PanUKBB_PanUKBBR2_1	5519	0.397104295421609	PC13 (6e-02)	1
ph858_PanUKBB_PanUKBBR1_1	225	0.0483222559466871	PC37 (6e-02)	0.0407682551186809
ph858_PanUKBB_PanUKBBR2_1	5519	0.290715824300571	PC18 (5e-02)	1
ph859_PanUKBB_PanUKBBR1_1	225	0.0114538951729143	PC2 (1e-01)	0.0407682551186809
ph859_PanUKBB_PanUKBBR2_1	5519	0.972575739696618	PC31 (2e-02)	1
ph870_PanUKBB_PanUKBBR1_1	225	0.453146219902741	PC38 (1e-01)	0.0407682551186809
ph870_PanUKBB_PanUKBBR2_1	5519	0.390565500342305	PC18 (8e-03)	1
ph870.1_PanUKBB_PanUKBBR1_1	225	0.986865612781974	PC18 (2e-01)	0.0407682551186809
ph870.1_PanUKBB_PanUKBBR2_1	5517	0.423143722351276	PC24 (6e-03)	0.999637615510056
ph870.2_PanUKBB_PanUKBBR1_1	225	0.687467393260355	PC35 (7e-02)	0.0407682551186809
ph870.2_PanUKBB_PanUKBBR2_1	5516	0.635178430394912	PC18 (2e-02)	0.999456423265084
ph870.3_PanUKBB_PanUKBBR1_1	225	0.112797885145421	PC31 (2e-02)	0.0407682551186809
ph870.3_PanUKBB_PanUKBBR2_1	5518	0.62772587728347	PC40 (2e-02)	0.999818807755028
ph870.4_PanUKBB_PanUKBBR1_1	225	0.812261270346077	PC30 (6e-02)	0.0407682551186809
ph870.4_PanUKBB_PanUKBBR2_1	5519	0.888768096508882	PC12 (4e-02)	1
ph870.6_PanUKBB_PanUKBBR1_1	225	0.537490765714335	PC8 (5e-02)	0.0407682551186809
ph870.6_PanUKBB_PanUKBBR2_1	5519	0.425941322484738	PC24 (3e-02)	1
ph870.8_PanUKBB_PanUKBBR1_1	225	0.511674938712524	PC14 (2e-02)	0.0407682551186809
ph870.8_PanUKBB_PanUKBBR2_1	5519	0.229302178103526	PC6 (1e-02)	1
ph871_PanUKBB_PanUKBBR1_1	225	0.629596949920958	PC38 (1e-01)	0.0407682551186809
ph871_PanUKBB_PanUKBBR2_1	5519	0.49772453902822	PC33 (3e-02)	1
ph871.1_PanUKBB_PanUKBBR1_1	225	0.807277907111341	PC29 (3e-01)	0.0407682551186809
ph871.1_PanUKBB_PanUKBBR2_1	5519	0.878025002876744	PC23 (1e-02)	1
ph871.2_PanUKBB_PanUKBBR1_1	225	0.635716359678176	PC37 (3e-01)	0.0407682551186809
ph871.2_PanUKBB_PanUKBBR2_1	5519	0.546303637845762	PC14 (5e-02)	1
ph871.3_PanUKBB_PanUKBBR1_1	225	0.256920061556018	PC27 (7e-02)	0.0407682551186809
ph871.3_PanUKBB_PanUKBBR2_1	5519	0.402240269398925	PC9 (9e-04)	1
ph871.4_PanUKBB_PanUKBBR1_1	225	0.561019924581308	PC21 (9e-02)	0.0407682551186809
ph871.4_PanUKBB_PanUKBBR2_1	5519	0.704145066587375	PC28 (1e-02)	1
ph872_PanUKBB_PanUKBBR1_1	225	0.520047281519736	PC29 (4e-02)	0.0407682551186809
ph872_PanUKBB_PanUKBBR2_1	5519	0.000812736465011178	PC39 (2e-02)	1
ph874_PanUKBB_PanUKBBR1_1	225	0.0716647237801725	PC39 (7e-02)	0.0407682551186809
ph874_PanUKBB_PanUKBBR2_1	5519	0.388384954014342	PC36 (7e-03)	1
ph907_PanUKBB_PanUKBBR1_1	225	0.768431968391756	PC16 (1e-01)	0.0407682551186809
ph907_PanUKBB_PanUKBBR2_1	5519	0.956679673287965	PC27 (5e-02)	1
ph910_PanUKBB_PanUKBBR1_1	225	0.940841330672996	PC35 (2e-01)	0.0407682551186809
ph910_PanUKBB_PanUKBBR2_1	5519	0.225739320116651	PC21 (4e-02)	1
ph913_PanUKBB_PanUKBBR1_1	225	0.159206264691357	PC27 (4e-02)	0.0407682551186809
ph913_PanUKBB_PanUKBBR2_1	5519	0.0222833813389014	PC36 (3e-03)	1
ph915_PanUKBB_PanUKBBR1_1	225	0.544320762523063	PC27 (6e-03)	0.0407682551186809
ph915_PanUKBB_PanUKBBR2_1	5518	0.0388395119671186	PC29 (2e-04)	0.999818807755028
ph916_PanUKBB_PanUKBBR1_1	225	0.667809394154174	PC30 (4e-03)	0.0407682551186809
ph916_PanUKBB_PanUKBBR2_1	5519	0.41184093344819	PC32 (5e-03)	1
ph930_PanUKBB_PanUKBBR1_1	225	0.32831899792533	PC17 (2e-02)	0.0407682551186809
ph930_PanUKBB_PanUKBBR2_1	5519	0.56139714537435	PC28 (3e-02)	1
ph938_PanUKBB_PanUKBBR1_1	225	0.365887111962464	PC36 (5e-02)	0.0407682551186809
ph938_PanUKBB_PanUKBBR2_1	5519	0.242276743987947	PC15 (3e-02)	1
ph938.2_PanUKBB_PanUKBBR1_1	225	0.306878308185019	PC36 (3e-02)	0.0407682551186809
ph938.2_PanUKBB_PanUKBBR2_1	5519	0.442252691614816	PC2 (6e-02)	1
ph939_PanUKBB_PanUKBBR1_1	225	0.254095612495699	PC38 (2e-02)	0.0407682551186809
ph939_PanUKBB_PanUKBBR2_1	5519	0.297658849579914	PC32 (6e-03)	1
ph941_PanUKBB_PanUKBBR1_1	225	0.11751059083549	PC37 (1e-01)	0.0407682551186809
ph941_PanUKBB_PanUKBBR2_1	5519	0.846973536205078	PC39 (5e-02)	1
ph946_PanUKBB_PanUKBBR1_1	225	0.665239098703533	PC31 (2e-02)	0.0407682551186809
ph946_PanUKBB_PanUKBBR2_1	5519	0.271783368355829	PC39 (2e-02)	1
ph947_PanUKBB_PanUKBBR1_1	225	0.989052261019821	PC27 (9e-02)	0.0407682551186809
ph947_PanUKBB_PanUKBBR2_1	5519	0.32011494685378	PC25 (4e-03)	1
ph949_PanUKBB_PanUKBBR1_1	225	0.0788394015774044	PC39 (2e-02)	0.0407682551186809
ph949_PanUKBB_PanUKBBR2_1	5519	0.577627549672666	PC30 (3e-02)	1
ph952_PanUKBB_PanUKBBR1_1	225	0.141259150131348	PC35 (2e-02)	0.0407682551186809
ph952_PanUKBB_PanUKBBR2_1	5519	0.510510450733738	PC35 (3e-02)	1
ph958_PanUKBB_PanUKBBR1_1	225	0.906422132328872	PC35 (1e-01)	0.0407682551186809
ph958_PanUKBB_PanUKBBR2_1	5519	0.449760898256643	PC4 (1e-02)	1
ph958.2_PanUKBB_PanUKBBR1_1	225	0.292131608404276	PC39 (3e-02)	0.0407682551186809
ph958.2_PanUKBB_PanUKBBR2_1	5519	0.439973958719337	PC2 (8e-03)	1
ph960_PanUKBB_PanUKBBR1_1	225	0.0634664897337611	PC27 (1e-02)	0.0407682551186809
ph960_PanUKBB_PanUKBBR2_1	5519	0.0940829764368478	PC2 (9e-03)	1
ph960.2_PanUKBB_PanUKBBR1_1	225	0.200688973589534	PC27 (3e-02)	0.0407682551186809
ph960.2_PanUKBB_PanUKBBR2_1	5519	0.132639793285003	PC2 (1e-02)	1
ph961_PanUKBB_PanUKBBR1_1	225	0.701675508824896	PC37 (1e-01)	0.0407682551186809
ph961_PanUKBB_PanUKBBR2_1	5519	0.0560339305735296	PC36 (3e-02)	1
ph961.1_PanUKBB_PanUKBBR1_1	225	0.240131254682379	PC39 (4e-02)	0.0407682551186809
ph961.1_PanUKBB_PanUKBBR2_1	5519	0.604087902842085	PC40 (2e-02)	1
ph962_PanUKBB_PanUKBBR1_1	225	0.526281823002301	PC8 (2e-02)	0.0407682551186809
ph962_PanUKBB_PanUKBBR2_1	5519	0.783205168524169	PC21 (3e-02)	1
ph962.3_PanUKBB_PanUKBBR1_1	225	0.378998278554791	PC8 (5e-02)	0.0407682551186809
ph962.3_PanUKBB_PanUKBBR2_1	5519	0.894851916308028	PC31 (6e-02)	1
ph963_PanUKBB_PanUKBBR1_1	225	0.738043924229123	PC39 (2e-02)	0.0407682551186809
ph963_PanUKBB_PanUKBBR2_1	5519	0.781963653349434	PC39 (3e-02)	1
ph964_PanUKBB_PanUKBBR1_1	225	0.837524386606266	PC27 (9e-02)	0.0407682551186809
ph964_PanUKBB_PanUKBBR2_1	5519	0.275630765754315	PC24 (1e-02)	1
ph964.1_PanUKBB_PanUKBBR1_1	225	0.830453849721294	PC35 (9e-02)	0.0407682551186809
ph964.1_PanUKBB_PanUKBBR2_1	5519	0.482148893533751	PC9 (6e-03)	1
ph965_PanUKBB_PanUKBBR1_1	225	0.717374925871502	PC39 (4e-02)	0.0407682551186809
ph965_PanUKBB_PanUKBBR2_1	5519	0.547337303488451	PC6 (3e-02)	1
ph965.1_PanUKBB_PanUKBBR1_1	225	0.769326808197982	PC36 (1e-01)	0.0407682551186809
ph965.1_PanUKBB_PanUKBBR2_1	5519	0.299692924202681	PC20 (2e-02)	1
ph965.3_PanUKBB_PanUKBBR1_1	225	0.729308550695792	PC36 (1e-02)	0.0407682551186809
ph965.3_PanUKBB_PanUKBBR2_1	5519	0.344226193003912	PC3 (2e-02)	1
ph966_PanUKBB_PanUKBBR1_1	225	0.328477923671617	PC34 (3e-01)	0.0407682551186809
ph966_PanUKBB_PanUKBBR2_1	5519	0.157114408818745	PC7 (3e-02)	1
ph967_PanUKBB_PanUKBBR1_1	225	0.579025218005516	PC39 (5e-02)	0.0407682551186809
ph967_PanUKBB_PanUKBBR2_1	5519	0.297039279607511	PC30 (7e-03)	1
ph969_PanUKBB_PanUKBBR1_1	225	0.000120728004921154	PC32 (3e-02)	0.0407682551186809
ph969_PanUKBB_PanUKBBR2_1	5519	0.183644376708304	PC35 (9e-03)	1
ph971_PanUKBB_PanUKBBR1_1	225	0.826902257761345	PC21 (1e-01)	0.0407682551186809
ph971_PanUKBB_PanUKBBR2_1	5519	0.766583006556177	PC10 (2e-03)	1
ph972_PanUKBB_PanUKBBR1_1	225	0.456156772506318	PC2 (9e-02)	0.0407682551186809
ph972_PanUKBB_PanUKBBR2_1	5519	0.910709199411746	PC33 (1e-02)	1
ph973_PanUKBB_PanUKBBR1_1	225	0.398926878291854	PC12 (1e-01)	0.0407682551186809
ph973_PanUKBB_PanUKBBR2_1	5519	0.577510192544713	PC29 (1e-02)	1
ph974_PanUKBB_PanUKBBR1_1	225	0.464908686374268	PC32 (6e-02)	0.0407682551186809
ph974_PanUKBB_PanUKBBR2_1	5519	0.412380447518692	PC1 (2e-03)	1
ph979_PanUKBB_PanUKBBR1_1	225	0.0547440086931517	PC23 (8e-02)	0.0407682551186809
ph979_PanUKBB_PanUKBBR2_1	5519	0.443213906903349	PC27 (4e-02)	1
ph981_PanUKBB_PanUKBBR1_1	225	0.0573460697993469	PC30 (8e-03)	0.0407682551186809
ph981_PanUKBB_PanUKBBR2_1	5519	0.258442579335916	PC28 (1e-03)	1
ph987_PanUKBB_PanUKBBR1_1	225	0.287731145595938	PC31 (7e-03)	0.0407682551186809
ph987_PanUKBB_PanUKBBR2_1	5519	0.338996819449082	PC30 (4e-02)	1
ph990_PanUKBB_PanUKBBR1_1	225	0.317167234849936	PC23 (4e-02)	0.0407682551186809
ph990_PanUKBB_PanUKBBR2_1	5519	0.418342233696882	PC5 (1e-03)	1
PHLANCAN_Sakaue_doi1011012020102320213652_1	3739	0.57498954488627	PC36 (5e-02)	0.677477803949991
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE_FinnGen_FinnGenR5_1	222	0.416037531395726	PC14 (2e-02)	0.0402246783837652
PHLEBI_THROMBOP_LOWER_EXTREMITI_UNSPE_FinnGen_FinnGenR7_1	5517	0.93432633818772	PC3 (5e-02)	0.999637615510056
PHOS_SinnottArmstrong_33462484_1	5139	1.55893001546265e-23	PC9 (5e-10)	0.931146946910672
PID_Thaventhiram_32678341_1	4972	0.141669223122469	PC9 (7e-03)	0.900887842000362
PKD_Sakaue_doi1011012020102320213652_1	3739	0.915694616840611	PC8 (1e-01)	0.677477803949991
PLAC_Astle_27863252_1	5514	0	PC35 (4e-209)	0.99909403877514
PLAC_Chen_32888493_1	5498	0.000150009183670373	PC14 (5e-03)	0.99619496285559
PLAC_Chen_32888493_2	5519	0	PC7 (0e+00)	1
PLAC_Chen_32888493_3	4484	2.04835032856856e-10	PC35 (2e-02)	0.812466026454068
PLAC_Chen_32888493_4	5488	4.46959932724263e-12	PC16 (2e-09)	0.994383040405871
PLAC_Chen_32888493_5	5519	0	PC7 (0e+00)	1
PLAC_Chen_32888493_6	5519	2.85999463900407e-07	PC8 (5e-02)	1
PLAC_Ferreira_19853236_1	1265	1.79787191777606e-09	PC35 (4e-07)	0.229208189889473
PLAC_Kanai_29403010_1	3370	1.27673234254217e-132	PC35 (6e-24)	0.610617865555354
PLAC_Sakaue_doi1011012020102320213652_1	3751	9.3016091560135e-165	PC32 (7e-05)	0.679652110889654
PLAC_Vuckovic_32888494_1	5519	0	PC7 (0e+00)	1
PLACR_Astle_27863252_1	5514	0	PC35 (6e-71)	0.99909403877514
PLACR_Vuckovic_32888494_1	5519	0	PC32 (6e-221)	1
PLADW_Astle_27863252_1	5481	1.25758781125272e-217	PC35 (8e-73)	0.993114694691067
PLAV_Astle_27863252_1	5514	0	PC35 (7e-248)	0.99909403877514
PLAV_Chen_32888493_1	5478	2.5980477444995e-05	PC29 (2e-02)	0.992571117956151
PLAV_Chen_32888493_2	5519	0	PC23 (0e+00)	1
PLAV_Chen_32888493_3	4426	0.0801377984819562	PC8 (5e-03)	0.801956876245697
PLAV_Chen_32888493_4	5388	0.0393770909891359	PC16 (7e-03)	0.976263815908679
PLAV_Chen_32888493_5	5519	0	PC23 (0e+00)	1
PLAV_Chen_32888493_6	5511	0.0804894561325992	PC17 (5e-03)	0.998550462040225
PLAV_Vuckovic_32888494_1	5519	0	PC23 (0e+00)	1
PLEUR_Sakaue_doi1011012020102320213652_1	3739	0.325466098230637	PC37 (1e-01)	0.677477803949991
PM_Miller_26291516_1	5025	0.998361083378357	PC5 (1e-01)	0.910491030983874
PM_Rothwell_up_1	1804	0.0335590809929714	PC39 (2e-03)	0.326870809929335
PM_Sakaue_doi1011012020102320213652_1	3739	0.749711926077071	PC2 (8e-02)	0.677477803949991
PNEU_Sakaue_doi1011012020102320213652_1	3739	0.747344730909322	PC32 (2e-01)	0.677477803949991
PNEU_Tian_28928442_1	5141	0.953527139757172	PC18 (2e-02)	0.931509331400616
PNEUCON_Sakaue_doi1011012020102320213652_1	3739	0.361900224895597	PC3 (6e-02)	0.677477803949991
PNEUMO_SEPTHICHE_FinnGen_FinnGenR5_1	222	0.250630133819798	PC8 (3e-02)	0.0402246783837652
PNEUMO_SEPTHICHE_FinnGen_FinnGenR7_1	5517	0.357392984133715	PC38 (4e-02)	0.999637615510056
PNEUMOBACTKNOWN_FinnGen_FinnGenR5_1	222	0.294344715405554	PC27 (7e-02)	0.0402246783837652
PNEUMOBACTKNOWN_FinnGen_FinnGenR7_1	5517	0.0716094242243756	PC16 (1e-02)	0.999637615510056
PNEUT_Sakaue_doi1011012020102320213652_1	3739	0.155751493972973	PC15 (5e-03)	0.677477803949991
POLLENALLERG_FinnGen_FinnGenR5_1	222	0.627952848274151	PC34 (1e-01)	0.0402246783837652
POLLENALLERG_FinnGen_FinnGenR7_1	5517	0.339328612084017	PC2 (1e-03)	0.999637615510056
POLLIN_Sakaue_doi1011012020102320213652_1	3739	0.0767392935108029	PC39 (1e-02)	0.677477803949991
